procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1010260 200632 77556 1148308   0    0   262    51    0  690  7  6 87  0
 0  0 1010260 166636 77564 1148404   0    0     0   236    0 12152 17 14 69 0
 3  0 1010252 166716 77564 1148408   0    0     0     0    0 1499  3  3 94  0
 0  0 1010252 166048 77564 1148408   0    0     0     0    0 3077  7  5 88  0
 2  0 1010252 166216 77564 1148412   0    0     0     0    0 4886 10  8 82  0
 5  0 1010252 165940 77564 1148412   0    0     0   176    0 1611  3  3 94  0
 0  0 1010252 165860 77580 1148380   0    0     0   248    0 3232  7  6 87  0
 2  0 1010252 157604 77580 1148404   0    0     0     0    0 5163 13 10 78  0
10  0 1010252 165384 77580 1148312   0    0     0     0    0 2682  6  3 90  0
 2  0 1010252 164640 77580 1148316   0    0     0     0    0 5169  9  8 83  0
 5  0 1010252 164996 77580 1148344   0    0     0   320    0 4899 10  8 82  0
 4  0 1010252 164612 77584 1148344   0    0     0    20    0 2064  4  4 93  0
 1  0 1010252 164400 77584 1148344   0    0     0     0    0 3417  7  6 87  0
 5  0 1010252 163596 77584 1148312   0    0     0     0    0 4789 10  8 82  0
 6  0 1010252 165720 77608 1148332   0    0     0   296    0 3451  6  6 89  0
