procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 982424 315132  82212 1127336   0    0   250    49    0  693  7  6 87  0
 3  0 982408 272452  82236 1127424   0    0     0   400    0 10559 18 14 68 0
 0  0 982408 271204  82236 1127420   0    0     0     0    0 2692  5  5 91  0
 1  0 982376 269996  82240 1127468   0    0     0   164    0 5917 15 12 73  0
 1  0 982376 269964  82240 1127424   0    0     0     0    0 1821  4  3 93  0
 1  0 982376 268704  82244 1127460   0    0     0   576    0 5430 13 11 76  0
 5  0 982376 268776  82244 1127504   0    0     0     0    0 3217  8  6 86  0
 1  0 982376 268016  82252 1127508   0    0     0   132    0 4416  8  7 85  0
 3  0 982364 279492  82276 1127064   0    0     0   256    0 5881 15 11 74  0
 3  0 982364 279552  82276 1127064   0    0     0     0    0 1169  3  2 95  0
 1  0 982364 278560  82300 1127108   0    0     0   392    0 6718 15 11 74  0
 3  0 982364 277512  82324 1127060   0    0     0   368    0 4139 11  8 81  0
 0  0 982360 275304  82344 1127088   0    0    28   312    0 4768  9  8 82  0
 5  0 982336 273696  82388 1127332   0    0    92   564    0 6430 16 11 73  0
 4  0 982336 273608  82388 1127192   0    0     0     0    0 2149  5  4 90  0
 0  0 982336 273772  82396 1127232   0    0     0   116    0 5245 13  9 78  0
 3  0 982336 273824  82396 1127268   0    0     0   700    0 3036 10  6 84  0
