procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1202380 263436 66440 1089044   0    0   371    53    0  658  6  6 87  0
 2  0 1202188 200776 66640 1087728   0    0     0  1196    0 16415 20 14 66 0
 0  0 1202180 200256 66640 1087640   0    0     0     0    0 4557  7  6 86  0
 0  0 1202180 199356 66640 1087640   0    0     0     0    0 3060  6  5 89  0
 1  0 1202180 198904 66640 1087640   0    0     0   144    0 2655  5  4 91  0
 0  0 1202180 198520 66640 1087640   0    0     0     0    0 3158  7  5 88  0
 2  0 1202148 197984 66844 1087572   0    0    64   864    0 3272  6  5 88  0
 0  0 1202132 195112 66928 1087696   0    0     0   412    0 3579  8  6 85  0
 1  0 1202124 194088 66944 1087704   0    0     0   148    0 5738 10 10 80  0
 0  0 1202120 200660 66944 1087772   0    0    68     0    0 2710  8  4 88  0
 0  0 1202040 200676 66944 1087772   0    0     0    68    0 6944 11  8 81  0
 1  1 1202040 200100 67088 1087760   0    0     0   692    0 4016  6  8 86  0
 5  0 1202040 199636 67240 1087776   0    0     0   616    0 2966  5  5 90  0
 0  1 1201932 197708 67336 1088656   0    0  1096   104    0 4114  8  8 84  0
 3  0 1201420 192692 67596 1089508   0    0  1348   176    0 5659 10 10 80  0
 4  0 1201128 198404 67596 1090564   0    0   968   140    0 4991 11  8 81  0
 0  0 1201128 223800 67596 1090604   0    0     0     0    0 3031 10  8 82  0
 0  0 1201128 223540 67828 1090500   0    0     0   984    0 3811 12 10 76  1
