procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1003100 196332 88176 1174816   0    0   281    53    0  680  7  6 87  0
 1  0 1003100 154796 88184 1174880   0    0     0   300    0 12641 17 15 68 0
14  0 1003100 154112 88184 1174884   0    0     0     0    0 11447 17 15 68 0
 2  0 1003100 152376 88184 1174888   0    0     0     0    0 12063 17 16 67 0
 5  0 1003100 152128 88184 1174880   0    0     0     0    0 11109 17 13 70 0
 0  0 1003100 151788 88184 1174880   0    0     0     0    0 9140 15 14 70  0
 2  0 1003096 150564 88192 1174880   0    0     0   180    0 11745 17 16 67 0
 2  0 1001304 132448 88264 1184324   0    0  9276   964    0 11027 17 13 70 1
 1  0 1001180 117760 88280 1198912   0    0 14604   196    0 12605 15 14 71 1
 9  0 1001176 117084 88280 1198916   0    0     0     0    0 8635 14 10 77  0
 0  0 1001176 116148 88280 1198916   0    0     0     0    0 6222  5  7 89  0
 0  0 1001176 116320 88280 1198884   0    0     0   696    0  724  1  1 98  0
