procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1080676 338236 138856 1044384  0    0   329    55    0  683  7  6 87  0
 6  0 1079016 280944 138968 1049052  0    0  4552   908    0 17756 19 18 63 0
 0  0 1079016 284384 138968 1049120  0    0     0   132    0 5451 12  8 80  0
 1  0 1079016 282156 139068 1049384  0    0     0  1592    0 9437 13 10 76  0
 7  0 1078932 280108 139068 1050740  0    0  1156     0    0 3716  7  6 88  0
 1  0 1078996 277128 139080 1051120  0    0     0  1160    0 9993 14 10 76  0
 3  0 1078996 276664 139080 1051128  0    0     0     0    0 5710 10  8 82  0
 0  0 1078996 277564 139080 1049908  0    0     0   552    0 5582  9  8 82  0
 6  0 1078996 274556 139180 1049876  0    0     0  1796    0 11519 18 12 69 1
 2  0 1078984 301056 139180 1049908  0    0     0     0    0 2492  6  4 90  0
 0  0 1079068 301360 139180 1050116  0    0     0   580    0 9662 16 12 72  0
 1  0 1079064 298556 139196 1050596  0    0     0   808    0 7055 12  8 81  0
 1  0 1079064 298804 139196 1050596  0    0     0     0    0 5259  6  6 89  0
 0  0 1079484 296768 139244 1051060  0    0   124  2192    0 11275 14 11 74 1
 0  0 1079484 296620 139244 1050876  0    0     0   128    0 1654  4  3 93  0
 0  0 1079484 296964 139256 1049684  0    0     0   556    0 11505 17 13 69 0
 7  0 1079480 296096 139256 1049648  0    0     0     0    0 3149 10  5 86  0
