procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1072892 179784 86796 1153420   0    0   277    52    0  683  7  6 87  0
 1  0 1086952 146460 86276 1136696   0    0     0   940    0 13209 16 16 68 0
 0  0 1091068 154160 86204 1134016   0    0     4   464    0 4604  8  8 84  0
 1  0 1091068 153408 86204 1134016   0    0     0     0    0 2752  8  6 86  0
 2  0 1091068 156096 86204 1134016   0    0     0     0    0 2743 11  6 84  0
 1  0 1091068 155832 86204 1134016   0    0     0     0    0 2655  8  5 87  0
 1  0 1091064 157464 86204 1134016   0    0     0   748    0 6277 11  9 80  0
 1  0 1091064 156576 86212 1134016   0    0     0   152    0 3356  8  6 86  0
 1  0 1091056 156020 86220 1134016   0    0     0    88    0 2533  8  6 86  0
 1  0 1091056 155268 86220 1134020   0    0     0     0    0 2837  8  6 87  0
 0  0 1091052 154048 86220 1134080   0    0    48     0    0 2774  8  6 86  0
 4  0 1091048 152936 86236 1134080   0    0     0   476    0 3035  7  6 87  0
 6  0 1091048 152104 86236 1134080   0    0     0     0    0 2771  7  5 88  0
 1  0 1091048 150880 86236 1134080   0    0     0     0    0 3434  9  7 85  0
 0  0 1091044 148192 86236 1134080   0    0     0     0    0 5164 10  6 84  0
 7  0 1091044 147976 86236 1134080   0    0     0     0    0 2444  7  5 88  0
 1  0 1090964 199644 86244 1134080   0    0     0   160    0 3628  9  7 84  0
 0  0 1090964 199144 86244 1134080   0    0     0     0    0 2937  7  6 87  0
