procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1007956 203500 76348 1132808   0    0   263    51    0  690  7  6 87  0
 0  0 1007956 200288 76356 1132992   0    0   108   168    0 12048 16 14 70 0
 6  0 1007956 200276 76356 1133008   0    0     0     0    0 1611  4  3 93  0
 0  0 1007956 199184 76356 1133008   0    0     0   296    0 2964  7  5 88  0
 0  0 1007956 199536 76356 1133040   0    0     0     0    0 5045  9  9 82  0
 7  0 1007956 199288 76356 1133012   0    0     0     0    0 2119  3  4 93  0
 0  0 1007956 198980 76372 1132992   0    0     0   268    0 3537  8  7 85  0
 3  0 1007956 198516 76372 1133000   0    0     0     0    0 6110 11 10 79  0
 3  0 1007956 198216 76372 1133000   0    0     0   332    0 2246  4  4 92  0
 0  0 1007956 198000 76372 1133000   0    0     0     0    0 3019  7  6 87  0
 1  0 1007956 197864 76372 1133004   0    0     0     0    0 4084  9  8 84  0
 6  0 1007956 197488 76380 1133004   0    0     0    20    0 2041  4  3 93  0
 2  0 1007956 190428 76388 1132968   0    0     0    56    0 4235 15  7 77  0
 3  0 1007956 190060 76388 1133016   0    0     0    96    0 4557  9  7 84  0
 3  0 1007956 189868 76388 1133020   0    0     0     0    0 1951  4  3 93  0
