procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1196588 250172 56788 1097668   0    0   375    53    0  655  6  6 87  0
 4  0 1196556 207424 56820 1097984   0    0     0   780    0 12280 16 13 71 0
 0  0 1196556 205544 56988 1097988   0    0     0   844    0 7474 10 11 79  0
 2  0 1196540 203972 57028 1098308   0    0     0   708    0 11177 15 12 73 0
 2  0 1196540 203496 57028 1098488   0    0     0     0    0 2351  6  4 91  0
 1  0 1196536 201836 57052 1098936   0    0     0  1160    0 11877 16 12 72 0
 3  0 1196532 201704 57052 1098936   0    0     0     0    0 5830 12  7 81  0
 4  0 1217936 207728 57040 1094884   0    0 10800  2004    1 6796 14 18 67  1
 1  0 1217924 221700 57080 1095344   0    0   444  7076    0 12325 28 13 59 0
 1  0 1210236 236932 57128 1086824   0    0   496   804    0 1741  5  4 90  1
 1  0 1210104 234772 57160 1087160   0    0     0   652    0 8411 13 11 77  0
 7  0 1210104 234268 57184 1087608   0    0     0   592    0 5727 11  7 82  0
 0  0 1210104 233680 57464 1087592   0    0     0  3544    1 7009  9 10 81  1
 0  0 1210096 233036 57500 1088064   0    0     4  1284    0 9439 15 12 73  0
 5  0 1210096 232928 57500 1088064   0    0     0     0    0 1769  5  4 91  0
 1  0 1210096 232432 57516 1086836   0    0     0   604    0 11889 15 14 70 0
 3  0 1210096 222048 57516 1086844   0    0     0     0    0 4631 13  7 80  0
