procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1016328 251892 79544 1116072   0    0   256    50    0  692  7  6 87  0
 1  0 1016328 222212 79552 1116140   0    0     0   200    0 11005 16 12 73 0
 4  0 1016328 222372 79552 1116160   0    0     0     0    0 1367  3  3 94  0
 0  0 1016328 221484 79552 1116164   0    0     0     0    0 3323  8  6 87  0
 3  0 1016328 221360 79552 1116164   0    0     0     0    0 3959  9  7 85  0
 3  0 1016328 221560 79552 1116164   0    0     0   148    0 1529  3  2 95  0
 1  0 1016328 221300 79564 1116144   0    0     0   256    0 3748  8  7 86  0
 2  0 1016340 234292 79564 1116108   0    0     0     0    0 4773 10  7 83  0
 4  0 1016340 233840 79564 1116116   0    0     0     0    0 2520  4  4 92  0
 0  0 1016340 234124 79564 1116076   0    0     0     0    0 4309  9  7 84  0
 4  0 1016340 234032 79564 1116148   0    0     0   332    0 4653 10  8 83  0
 5  0 1016340 233972 79572 1116140   0    0     0    20    0 1828  3  3 93  0
 1  0 1016340 233620 79572 1116152   0    0     0     0    0 3380  7  6 87  0
 2  0 1016340 233640 79572 1116152   0    0     0     0    0 4476 10  8 82  0
 4  0 1016340 236204 79572 1116160   0    0     0     0    0 2644  4  4 92  0
