procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1050532 186952 152412 1206160  0    0   303    56    0  701  7  6 87  0
 5  0 1050532 144488 152472 1206168  0    0     0   828    0 14642 16 13 71 0
 1  0 1050532 143640 152472 1206200  0    0     0     0    0 9516  9  9 83  0
 2  0 1050532 141556 152472 1206200  0    0     0     0    0 7718  9  7 85  0
 5  0 1050532 141128 152472 1206200  0    0     0     0    0 14854 14 12 74 0
 2  0 1050532 141344 152472 1206200  0    0     0    40    0 5569 10  5 85  0
 3  1 1050528 140396 152472 1206200  0    0     0  3400    0 17296 14 15 68 3
10  0 1050528 140364 152564 1206108  0    0     0  2044    0 4450  6  5 87  2
 0  0 1050528 140216 152564 1206200  0    0     0     0    0 14329 14 13 73 0
 1  0 1050528 140208 152564 1206200  0    0     0     0    0 1694  3  3 93  0
 3  0 1050528 139876 152564 1206328  0    0   128     0    0 13994 15 12 73 0
 2  0 1050528 139240 152564 1206328  0    0     0  2140    0 4874  6  6 86  1
