procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 984968 161040  82400 1210428   0    0   287    54    0  678  7  6 87  0
 3  0 984852 127276  82424 1210556   0    0    40   408    0 11098 19 13 68 0
 0  0 984876 130716  82424 1210556   0    0     0     0    0 4068  6  5 89  0
 6  0 984860 128228  82432 1210596   0    0     0   104    0 5715 15 10 75  0
 4  0 984668 119944  82440 1210596   0    0     0   124    0 2855 11  6 83  0
 0  0 984664 118024  82448 1210576   0    0     0   124    0 5505 13 10 78  0
 2  0 984652 118108  82448 1210584   0    0     0   360    0 2836  8  5 86  0
 2  0 984652 116848  82456 1210616   0    0     0   124    0 5171  9  8 83  0
 1  0 984604 113684  82488 1210596   0    0     0   392    0 6793 15 11 74  0
10  0 984604 113684  82488 1210596   0    0     0     0    0  861  2  3 96  0
 1  0 984600 113444  82496 1210644   0    0     0   116    0 6159 14 11 74  0
 1  0 984588 111712  82528 1210608   0    0     0   832    0 4688 12  8 79  0
 0  0 984584 111340  82528 1210604   0    0     0     0    0 2556  5  5 90  0
 5  0 984160 132668  82544 1210788   0    0   424   180    0 6376 15 11 74  0
 8  0 984156 132648  82544 1211044   0    0     0     0    0 2064  4  4 92  0
 7  0 984152 130900  82552 1211072   0    0     0   164    0 5359 13 10 76  0
 5  0 984124 130648  82552 1211100   0    0     0   468    0 3458  9  6 85  0
