procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1016124 223936 77552 1129240   0    0   260    51    0  691  7  6 87  0
 2  0 1016124 176176 77560 1129296   0    0     0   248    0 13138 20 16 64 0
 0  0 1016124 177784 77560 1129300   0    0     0     0    0 11350 17 15 67 0
 0  0 1016124 177040 77560 1129304   0    0     0     0    0 11291 17 16 67 0
 2  0 1016124 177288 77560 1129296   0    0     0     0    0 12049 17 16 67 0
 1  0 1016124 177648 77560 1129300   0    0     0     0    0 9911 18 13 68  0
 0  0 1016116 176028 77564 1129308   0    0     0   176    0 10982 15 15 70 0
 0  0 1016116 172236 77564 1129312   0    0     0     0    0 7893 14 13 73  0
 1  0 1016116 170168 77564 1129316   0    0     0     0    0 11111 18 14 69 0
 2  0 1016116 174020 77564 1129316   0    0     0     0    0 7624 13 11 76  0
 0  0 1016116 173884 77564 1129324   0    0     0     0    0 11254 17 14 70 0
 2  0 1016116 173676 77568 1129320   0    0     0   568    0 7333 10 10 79  0
