procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 2  0 1029188 182372 85932 1171048   0    0   278    53    0  682  7  6 87  0
 5  0 1029188 140640 85956 1171128   0    0     0   384    0 9904 16 13 71  0
 0  0 1029188 139920 85956 1171132   0    0     0     0    0 2763  4  6 90  0
 6  0 1029180 137308 85964 1171172   0    0     0   156    0 6535 15 10 75  0
12  0 1029176 137088 85964 1171168   0    0     0   328    0 2343  5  6 89  0
 0  0 1029152 134924 85980 1171144   0    0     0   288    0 6525 15 11 74  0
 4  0 1029152 134540 85980 1171188   0    0     0     0    0 2507  8  6 86  0
 6  0 1029152 133316 85988 1171196   0    0     0    84    0 4994 10  8 82  0
 3  0 1029132 130156 86020 1171172   0    0     0   404    0 7430 15 12 72  0
 9  0 1029104 129524 86020 1171172   0    0     0   372    0 2302  5  3 92  0
 0  0 1036036 139360 85688 1164020   0    0     0   152    0 7212 15 14 71  0
 0  0 1036020 137496 85728 1163868   0    0     0   468    0 4943 12  9 79  0
 0  0 1036020 136072 85728 1163976   0    0     0     0    0 3999  8  7 85  0
 2  0 1036020 134256 85736 1164020   0    0     0   124    0 5790 14 10 76  0
 2  0 1036020 134128 85736 1163972   0    0     0   436    0 2496  4  5 91  0
 0  0 1036020 132824 85744 1163996   0    0     0   168    0 5091 13  9 78  0
 4  0 1036020 132824 85744 1163996   0    0     0     0    0 2029  7  4 89  0
