procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 1  0 1132688 368080 118852 1019492  0    0   347    54    0  673  7  6 87  0
 7  0 1132648 327080 119004 1019456  0    0     0  1660    0 15862 17 14 68 1
 4  0 1132584 351328 119004 1018656  0    0     0    60    0 8470 12 10 79  0
 7  0 1132584 349600 119004 1018656  0    0     0     0    0 8623 11 10 79  0
 0  0 1132584 349472 119004 1018656  0    0     0     0    0 13299 13 12 75 0
 6  0 1132572 349356 119004 1018656  0    0     0     0    0 5799 10  6 84  0
 1  1 1132572 348396 119400 1018596  0    0     0  3592    0 11225 9 10 79  2
 5  0 1117212 352980 119624 1018724  0    0   164  1772    0 3881  6  8 84  1
 1  0 1117212 352816 119624 1018808  0    0     0     0    0 13871 13 13 73 0
 0  0 1117212 350448 119624 1018808  0    0     0   116    0 2674  7  4 89  0
 3  0 1117196 349516 119624 1018808  0    0     0     0    0 13735 14 11 75 0
 1  0 1117192 349312 119700 1018732  0    0     0   404    0 6524  8  7 85  0
