procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 4  0 1050392 192892 153052 1206240  0    0   302    56    0  702  7  6 87  0
 2  0 1050360 121920 153052 1206284  0    0     0   244    0 14475 22 15 64 0
 1  0 1050360 120508 153052 1206284  0    0     0     0    0 6070  8  7 84  0
 0  0 1050360 119640 153076 1206284  0    0     0   864    0 3447  6  6 88  0
 0  0 1050356 120876 153076 1206284  0    0     0     0    0 2919  7  5 88  0
 7  0 1050356 120584 153076 1206284  0    0     0    72    0 2632  5  5 90  0
 1  0 1050356 120040 153076 1206284  0    0     0     0    0 3041  6  5 89  0
 0  0 1050356 120188 153076 1206284  0    0     0     0    0 3481  8  5 87  0
 1  0 1050356 119952 153148 1206272  0    0     0   896    0 3314  5  6 89  1
 0  0 1050356 119832 153152 1206284  0    0     0   168    0 2399  5  4 91  0
 5  0 1050356 119568 153152 1206284  0    0     0     8    0 3286  7  7 87  0
 2  0 1050356 120484 153152 1206288  0    0     0     0    0 7582 13  9 78  0
 0  0 1050356 121716 153152 1206288  0    0     0     0    0 3350  7  5 89  0
 0  0 1050356 121468 153152 1206288  0    0     0     0    0 2679  5  5 90  0
 0  0 1050356 121344 153164 1206288  0    0     0  1456    1 3364  5  6 88  1
 0  0 1050356 121228 153164 1206288  0    0     0    36    0 3250  7  6 88  0
 0  0 1050356 121080 153164 1206292  0    0     0     0    0 2482  5  5 90  0
 1  0 1050352 121080 153164 1206292  0    0     0     0    0 2555  4  5 91  0
