procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
 3  0 1020040 317024 149632 1089400  0    0   305    56    0  698  7  6 87  0
 5  0 1020080 290324 149632 1089364  0    0     0   976    0 14902 15 15 70 1
 0  0 1020080 290068 149632 1089364  0    0     0     0    0 9626 10  9 81  0
 5  0 1020080 288832 149632 1089364  0    0     0     0    0 8453  9  7 84  0
 0  0 1020080 288480 149632 1089364  0    0     0    16    0 13437 13 10 76 0
 8  0 1020080 288980 149632 1089364  0    0     0     0    0 2801  7  4 88  0
 0  0 1020080 288504 149632 1089364  0    0     0     0    0 8579  9  8 83  0
 2  0 1020080 288132 149684 1089320  0    0     0  4772    1 5951  7  9 80  3
 5  0 1020080 288008 149696 1089364  0    0     0   424    0 15768 16 14 71 0
 0  0 1020080 287884 149696 1089364  0    0     0     0    0 4104  5  4 91  0
 1  0 1020080 287388 149696 1089364  0    0     0     0    0 13329 14 12 74 0
 0  0 1020080 287264 149696 1089364  0    0     0     0    0 3158  4  4 92  0
